Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Seg Size Min,Idle Min,Label
-0.6091564495321546,-0.6439166637333003,-0.8863336461333832,-0.5503074166878489,-0.6535833470778907,-0.7045489170502689,-0.7051550638297741,-0.542107585417581,-0.0894704679748284,7.5911125815719185,-0.364817069723667,-0.2803742729298614,-0.320153731997961,-0.3245255522262737,-0.0843862482295779,7.846042877269469,-0.1109829098926026,-0.6690927319405777,-0.6781308052881827,-0.7696752019501197,-0.6619824245202105,-0.4741340721553566,-0.8740655516863388,-0.8863336461333832,-0.7051550638297741,-0.4144515646721297,-0.3305518357064787,0.6790679404918969,-0.3295066555432612,1.0
0.8342879269134122,-0.6439166637333003,1.246619846225449,1.1662198146217406,2.023683493737077,-0.7045489170502689,1.7428641881688869,2.276810850389734,-0.0894176088150482,-0.1687621369572459,0.2910820004925287,0.502135888854867,1.5069348923541854,1.332844995321392,-0.0843862482295779,-0.1547488277355483,-0.110973740290985,-0.6690927319405777,2.000925820700173,1.8456228305850464,2.198377417846527,2.223089618582162,1.835281510073028,1.246619846225449,1.7428641881688869,0.4724751884071063,0.1294157171967367,0.6790679404918969,1.3010647110919942,1.0
1.0095899571277316,-0.6439166637333003,1.8524291219824525,2.218308721162571,2.023683493737077,-0.7045489170502689,1.772147666095366,2.361614693245912,-0.060885572471088,-0.1674878833501842,-0.3644207736042857,-0.279546429846799,-0.3187068529717135,-0.3235291895614943,-0.0843862482295779,-0.1542562919971408,-0.1060942354230753,-0.6690927319405777,2.000925820700173,1.99360964835739,2.314990310779244,2.447496737680764,2.1317228811294395,1.8524291219824525,1.772147666095366,0.4724751884071063,-0.3159885421597226,0.6790679404918969,-0.3295066555432612,1.0
3.411600754106918,-0.6439166637333003,2.569532903347177,2.9315961325479565,2.023683493737077,-0.7045489170502689,1.252376974759104,1.787782559765204,-0.0887081462244016,-0.1687226316872064,-0.2991902168896865,-0.2305229039615133,-0.1885141365351688,-0.1734315683774502,-0.0843858981796614,-0.1547292131226795,-0.1108482759011369,-0.6690927319405777,2.000925820700173,1.6386008400646126,1.8205234593264028,1.5575500867372922,1.5557309439857447,2.569532903347177,1.252376974759104,0.4724751884071063,0.1591542073804486,0.6790679404918969,-0.3295066555432612,1.0
1.84880180389841,-0.6439166637333003,1.443242154791282,1.8358562393205,1.876983940815709,-0.7045489170502689,4.560228839186856,1.9628040206074384,-0.0730640458042585,-0.1684431349872997,-0.3351834229875176,-0.2763150447921381,-0.3038015963909933,-0.2817020077820182,-0.0843862482295779,-0.1546722009696055,-0.1094748620976738,-0.6690927319405777,1.8541281973583448,6.227605316231728,2.9319932812586904,3.784064358590817,5.975110804454737,1.443242154791282,4.560228839186856,0.4724751884071063,0.0640032768543744,0.6790679404918969,-0.3295066555432612,1.0
-0.1988751022220451,-0.6439166637333003,-0.4698397690504437,-0.0067551303531176,2.79385614657426,-0.7045489170502689,2.6162891898480134,4.145305411835016,-0.0894250597571591,-0.1687619320795365,-0.1741904296413732,0.5160450595930336,0.6816031826678652,0.1613795960940622,-0.082296450227932,-0.1547481651839267,-0.1109764217010103,-0.6690927319405777,2.7716133432447685,1.21478414544691,2.84699968782916,3.5850423757631,1.2845482993794854,-0.4698397690504437,2.6162891898480134,0.4724751884071063,3.578958197889283,0.6790679404918969,0.1468872790580948,1.0
-0.6091564495321546,-0.6439166637333003,-0.8863336461333832,-0.5503074166878489,-0.6535833470778907,-0.7045489170502689,-0.7051550638297741,-0.542107585417581,-0.0894704679748284,-0.1687292785562743,-0.364817069723667,-0.2803742729298614,-0.320153731997961,-0.3245255522262737,-0.0843862482295779,-0.1547134058495424,-0.1109829098926026,-0.6690927319405777,-0.6781308052881827,-0.7696752019501197,-0.6619824245202105,-0.4741340721553566,-0.8740655516863388,-0.8863336461333832,-0.7051550638297741,6.817165907197354,-0.3305518357064787,3.567031298743733,-0.3295066555432612,1.0
-0.6091564495321546,-0.6439166637333003,-0.8863336461333832,-0.5503074166878489,-0.6535833470778907,-0.7045489170502689,-0.7051550638297741,-0.542107585417581,-0.0894704679748284,-0.1687292399096331,-0.364817069723667,-0.2803742729298614,-0.320153731997961,-0.3245255522262737,-0.0843862482295779,-0.1547133660030657,-0.1109829098926026,-0.6690927319405777,-0.6781308052881827,-0.7696752019501197,-0.6619824245202105,-0.4741340721553566,-0.8740655516863388,-0.8863336461333832,-0.7051550638297741,6.817165907197354,-0.3305518357064787,3.567031298743733,-0.3295066555432612,1.0
-0.6091564495321546,-0.6439166637333003,-0.8863336461333832,-0.5503074166878489,-0.6535833470778907,-0.7045489170502689,-0.7051550638297741,-0.542107585417581,-0.0894704679748284,-0.1687292413725911,-0.364817069723667,-0.2803742729298614,-0.320153731997961,-0.3245255522262737,-0.0843862482295779,-0.1547133675114432,-0.1109829098926026,-0.6690927319405777,-0.6781308052881827,-0.7696752019501197,-0.6619824245202105,-0.4741340721553566,-0.8740655516863388,-0.8863336461333832,-0.7051550638297741,6.817165907197354,-0.3305518357064787,3.567031298743733,-0.3295066555432612,1.0
-0.6091564495321546,-0.6439166637333003,-0.8863336461333832,-0.5503074166878489,-0.6535833470778907,-0.7045489170502689,-0.7051550638297741,-0.542107585417581,-0.0894704679748284,-0.1687292563203769,-0.364817069723667,-0.2803742729298614,-0.320153731997961,-0.3245255522262737,-0.0843862482295779,-0.1547133829233025,-0.1109829098926026,-0.6690927319405777,-0.6781308052881827,-0.7696752019501197,-0.6619824245202105,-0.4741340721553566,-0.8740655516863388,-0.8863336461333832,-0.7051550638297741,6.817165907197354,-0.3305518357064787,3.567031298743733,-0.3295066555432612,1.0
0.6664455575592765,-0.6439166637333003,0.7157479151458784,1.023449964789581,2.790188657751225,-0.7045489170502689,2.7452601633445224,4.049676531672019,-0.083935045802739,-0.1684065401769888,-0.362752793751375,-0.2717499311731892,-0.3135347331336639,-0.3202883429386165,-0.0799273123929003,-0.1544813760761614,-0.1103844469184399,-0.6690927319405777,2.767943402661223,1.1973328701768555,2.353952406517041,2.5244727676444203,1.2007282093073492,0.7157479151458784,2.7452601633445224,0.4724751884071063,3.547506379053011,0.6790679404918969,-0.3295066555432612,1.0
-0.3928262845868241,-0.6439166637333003,-0.6667277836714697,-0.2637071202166296,2.78101993569364,-0.7045489170502689,4.258460696920961,5.177401807019222,-0.0877460724735453,-0.1686680378246485,-0.3625128044007558,-0.2611202856630622,-0.320153731997961,-0.3186461716917,-0.0589299182001487,-0.1546787556568419,-0.1108136298987632,-0.6690927319405777,2.7587685512023588,1.3966513684108128,3.052208682029212,4.073694782367484,1.5197798737584225,-0.6667277836714697,4.258460696920961,0.4724751884071063,3.582140093958322,0.6790679404918969,-0.3295066555432612,1.0
-0.049681885018369,-0.6439166637333003,-0.318387450111193,0.1909002465159651,2.78101993569364,-0.7045489170502689,4.258460696920961,5.177401807019222,-0.0879475676548611,-0.1686832238929593,-0.3602108838378057,-0.2418858907487524,-0.320153731997961,-0.3127727738605662,-0.0334994918645424,-0.1546899396137095,-0.1108402090221232,-0.6690927319405777,2.7587685512023588,1.4998631987956943,3.036114626713012,4.034367548567444,1.6338315456323471,-0.318387450111193,4.258460696920961,0.4724751884071063,3.576510585528484,0.6790679404918969,-0.3295066555432612,1.0
